B [T] delta f transversal 3.7 GHZ delta f longitudinal 3.7 GHZ delta f transversal 4.4 GHZ delta f longitudinal 4.4 GHZ
0.387974861  -39350000  
0.388986091  -39250000  
0.390012535  -39550000  
0.390996952  -40100000  
0.391998993  -40200000  
0.393021219  -40350000  
0.394033654  -40400000  
0.394981767  -40400000  
0.396035025  -40650000  
0.397027727  -40950000  
0.397988041  -41300000  
0.398970198  -40850000  
0.400035356  -41250000  
0.400964037  -41600000  
0.401982949  -41700000  
0.402980923  -41900000  
0.403978897  -42300000  
0.405029142  -42300000  
0.405967764  -42500000  
0.407002946  -42500000  
0.408011464  -42950000  
0.409001906  -42750000  
0.410034376  -42850000  
0.41096396  -43400000  
0.411966453  -43700000  
0.412963824  -43700000  
0.414021451  -43850000  
0.41496399  -44200000  
0.416018905  -44500000  
0.416963703  -44500000  
0.418036544  -44850000  
0.41897125  -44850000  
0.419996941  -45200000  
0.421002899  -45200000  
0.422033109  -45400000  
0.423034849  -45950000  
0.42400149  -45850000  
0.424960449  -46350000  
0.426037206  -46600000  
0.427001437  -46600000  
0.428037974  -47000000  
0.428974488  -47150000  
0.429963423  -47250000  
0.430970586  -47250000  
0.432035292  -47800000  
0.432995607  -48050000  
0.433991923  -48400000  
0.435038854  -48400000  
0.435983653  -48650000  
0.437040828  -48500000  
0.438020574  -48750000  
0.439035419  -49350000  
0.44003972  -49500000  
0.440987532  -49500000  
0.441963211  -50000000  
0.442985588  -50000000  
0.444021975  -50450000  
0.444969184  -50450000  
0.445967157  -50450000  
0.447028098  -50450000  
0.448033905  -51250000  
0.448966502  -51650000  
0.44996794  -51650000  
